No.,md5hash,ec2 instance-id,title
102,11cc631fc324cb30d2262b86b3697e19,i-0b2d288779c9ff43d,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*lsetxattr.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
103,9a610f394faba8fa035e15ddbe052a23,i-0b2d288779c9ff43d,Ensure mounting of unneeded filesystems are disabled : Kernel Module hfs is expected to be disabled
104,e7c1e48028362d85bb304b6a2b7ccb3c,i-0b2d288779c9ff43d,"Ensure unsuccessful unauthorized file access attempts are collected : Command: `auditbeat show auditd-rules | grep access` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*creat.*) -F exit=-EACCES -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=access/"
105,d304c2b179913cdfd5eb756e856265ae,i-08fb7ae532171e2f6,"Ensure SSH X11 forwarding is disabled. : Command: `sshd -T | grep -i x11forwarding` stdout is expected to match ""x11forwarding no"""
106,a5f230ea5da161b6d8fa98b8c3408b3d,i-08fb7ae532171e2f6,Ensure ICMP redirects are not accepted : Kernel Parameter net.ipv6.conf.default.accept_redirects value is expected to eq 0
107,0cd2651dcae7d13611e7cb55883f6451,i-08fb7ae532171e2f6,"Ensure kernel module loading and unloading is collected : Command: `auditbeat show auditd-rules | grep modules` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*init_module.*) -F key=modules/"
108,baba8e5df937dbea8d23428e49c942a8,i-08fb7ae532171e2f6,"Ensure successful file system mounts are collected : Command: `auditbeat show auditd-rules | grep mounts` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S mount -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=mounts/"
109,37fb11aed9e621fc70a788b823cf31d7,i-0b2d288779c9ff43d,"Ensure permissions on cron configuration files are configured. : File /etc/cron.d is expected not to be more permissive than ""0700"""
110,9df5e04fb5f3eb5cf2f827e0e94f13f2,i-0b2d288779c9ff43d,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*chown.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
111,454e638eb94d2a2a9a71b65595bc1e99,i-0b2d288779c9ff43d,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/usr\/bin\/sudo -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
112,d63b05344f1c56c291f1434f4800165a,i-08fb7ae532171e2f6,Ensure secure ICMP redirects are not accepted : Kernel Parameter net.ipv4.conf.all.secure_redirects value is expected to eq 0
113,189b7ac1ccf9c9010a2cf415f08fa2d8,i-08fb7ae532171e2f6,Ensure ICMP redirects are not accepted : Kernel Parameter net.ipv6.conf.all.accept_redirects value is expected to eq 0
114,2cbb516c9b588f94df6a71de1f0fce5e,i-0b2d288779c9ff43d,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*lchown.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
115,dd5c6f2458684edc8098a843353d6338,i-0b2d288779c9ff43d,"Ensure unsuccessful unauthorized file access attempts are collected : Command: `auditbeat show auditd-rules | grep access` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*open.*) -F exit=-EPERM -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=access/"
116,bfea71ab7134fe5993388499bca57f45,i-0b2d288779c9ff43d,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*fchown.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
117,ef727895e33ba752359040efc9f77409,i-08fb7ae532171e2f6,"Ensure file deletion events by users are collected : Command: `auditbeat show auditd-rules | grep delete` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*unlinkat.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=delete/"
118,23913d0d0a8377f9a7cc92f4267a1fdd,i-08fb7ae532171e2f6,"Ensure SSH root login is disabled. : Command: `sshd -T | grep -i permitrootlogin` stdout is expected to match ""permitrootlogin no"""
119,4d580f904ce24cae77eb2b6dcec13231,i-0b2d288779c9ff43d,Ensure audit_backlog_limit is sufficient (). : File /boot/grub/grub.cfg content is expected to match /audit_backlog_limit=8192/
120,ffbd8043be4deabbbb6419804361d5dc,i-08fb7ae532171e2f6,"Ensure events that modify user/group information are collected : Command: `auditbeat show auditd-rules | grep identity` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/etc\/shadow -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=identity/"
121,0d2e9f894eda2b76a9ddea2bf262a4ea,i-0b2d288779c9ff43d,"Ensure events that modify date and time information are collected : Command: `auditbeat show auditd-rules | grep time-change` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*adjtimex.*) -F auid!=(-1|4294967295) -F key=time-change/"
122,6408658aeea91dc4e6493841311feb71,i-08fb7ae532171e2f6,"Ensure events that modify the system's network environment are collected : Command: `auditbeat show auditd-rules | grep system-locale` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/etc\/issue -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=system-locale/"
123,caf9e6cb3d54134bd030a56de9ab124f,i-08fb7ae532171e2f6,"Ensure permissions on cron configuration files are configured. : File /etc/cron.monthly is expected not to be more permissive than ""0700"""
124,8997a3f546b0f505944cf11d41418611,i-08fb7ae532171e2f6,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/usr\/lib\/eject\/dmcrypt-get-device -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
125,177d9e94765efe05ef99aee38cf1b048,i-0b2d288779c9ff43d,"Ensure file deletion events by users are collected : Command: `auditbeat show auditd-rules | grep delete` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*renameat.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=delete/"
126,dfa2dc242816f5a06c53ad8f1892ff47,i-0b2d288779c9ff43d,"Ensure file deletion events by users are collected : Command: `auditbeat show auditd-rules | grep delete` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*unlink.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=delete/"
127,eed68d82ac3c85d6da506a76dc561dfc,i-0b2d288779c9ff43d,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/usr\/bin\/crontab -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
128,46835dda1e0dd5d37dc5a7184b372d2c,i-08fb7ae532171e2f6,Ensure only strong MAC algorithms are used. : Command: `sshd -T | grep -i 'MACs'` stdout is expected not to match /umac-64@openssh.com/
129,0be3565fb24f9de7b17859eb8c3d3369,i-08fb7ae532171e2f6,"Ensure session initiation information is collected : Command: `auditbeat show auditd-rules | grep logins` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/var\/log\/btmp -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=logins/"
130,26efb9cdb8fafc60455b00e79bbd005e,i-0b2d288779c9ff43d,"Ensure changes to system administration scope (sudoers) are collected : Command: `auditbeat show auditd-rules | grep scope` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/etc\/sudoers.d -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=scope/"
131,dfb41141beecb0731e9bc7f69d9716e9,i-08fb7ae532171e2f6,"Ensure root actions are collected : Command: `auditbeat show auditd-rules | grep key=root` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S execve -F euid=root -F auid!=-1 -F key=root/"
132,8a16880dc1a0dbd1f90bb47d8049a1a3,i-08fb7ae532171e2f6,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/usr\/bin\/passwd -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
133,f6348b8e8590113d2ec4fda1810e23a0,i-0b2d288779c9ff43d,"Ensure filebeat with default file permissions and is configured to send logs to a remote log host. : File /etc/filebeat/filebeat.yml is expected not to be more permissive than ""0644"""
134,a588ccb4b5bc9dd05ae5f03c402d5582,i-08fb7ae532171e2f6,Ensure users' home directories permissions are 750 or more restrictive. : File /home/ubuntu is expected not to be readable by other
135,6fe5a7fed2d7cd9313045c6e526ef459,i-0b2d288779c9ff43d,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*chmod.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
136,c0db94bccf86aaf29d79ff30ba16fcf1,i-08fb7ae532171e2f6,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/usr\/bin\/newgidmap -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
137,727b6336e037b698673ff4fd3ca40592,i-08fb7ae532171e2f6,Ensure auditing for processes start prior to auditbeat is enabled. : File /boot/boot/grub/grub.cfg content is expected to match /audit=1/
138,496b1609c50746e9af32380617e972e2,i-0b2d288779c9ff43d,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/usr\/bin\/gpasswd -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
139,c95a16cb8bf933db053241e0f7e46905,i-08fb7ae532171e2f6,"Ensure permissions on cron configuration files are configured. : File /etc/cron.daily is expected not to be more permissive than ""0700"""
140,d63ef4728835d5d9b9461208e69080e4,i-08fb7ae532171e2f6,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/bin\/umount -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
141,f275b96f78dd60502e79f13bbce10f56,i-08fb7ae532171e2f6,"Ensure system administrator actions (sudolog) are collected : Command: `auditbeat show auditd-rules | grep actions` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/var\/log\/sudo.log -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=actions/"
142,fbae79ed058e11400dc1965104170874,i-0b2d288779c9ff43d,"Ensure events that modify user/group information are collected : Command: `auditbeat show auditd-rules | grep identity` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/etc\/gshadow -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=identity/"
143,7a2f04f0a24de3b8b65488418b8aeac3,i-08fb7ae532171e2f6,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*lremovexattr.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
144,2df805c41071303705dbb6571a66e0ed,i-08fb7ae532171e2f6,"Ensure events that modify date and time information are collected : Command: `auditbeat show auditd-rules | grep time-change` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*settimeofday.*) -F auid!=(-1|4294967295) -F key=time-change/"
145,240543c9e2cd25628548b5949f17bb0c,i-0b2d288779c9ff43d,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/bin\/mount -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
146,24158b59a75fad0d191d544e9eaadfc8,i-08fb7ae532171e2f6,"Ensure unsuccessful unauthorized file access attempts are collected : Command: `auditbeat show auditd-rules | grep access` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*creat.*) -F exit=-EPERM -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=access/"
147,3926c60819e336fbf79eb9bcb5c2454d,i-08fb7ae532171e2f6,"Ensure login and logout events are collected : Command: `auditbeat show auditd-rules | grep logins` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/var\/log\/lastlog -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=logins/"
148,022d981ff6c87cc92cdb0b56234405da,i-08fb7ae532171e2f6,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/usr\/lib\/openssh\/ssh-keysign -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
149,27e4dd814493f1cddd7f45edf4511d94,i-0b2d288779c9ff43d,Ensure IPv6 router advertisements are not accepted : Kernel Parameter net.ipv6.conf.default.accept_ra value is expected to eq 0
150,0a1c23e82608eb268a0b3701d146cad4,i-0b2d288779c9ff43d,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*fsetxattr.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
151,269ebeacf23efac315c135c6b73fe325,i-0b2d288779c9ff43d,Ensure auditing for processes start prior to auditbeat is enabled. : File /boot/grub2/grub.cfg content is expected to match /audit=1/
152,18790d3161ede3d64baeb287128e921e,i-08fb7ae532171e2f6,"Ensure unsuccessful unauthorized file access attempts are collected : Command: `auditbeat show auditd-rules | grep access` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*truncate.*) -F exit=-EPERM -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=access/"
153,0f5dedede50d7e4110d0917f1b36a470,i-08fb7ae532171e2f6,"Ensure SSH warning banner is configured. : Command: `sshd -T | grep -i banner` stdout is expected to match ""banner /etc/issue.net"""
154,cb08e7766615715c2bd45eeef520303b,i-0b2d288779c9ff43d,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*fchown.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
155,d895823d37f9bff9b5790878d3dff96e,i-0b2d288779c9ff43d,Ensure suspicious packets are logged : Kernel Parameter net.ipv4.conf.all.log_martians value is expected to eq 1
156,585c659c77ef1375c142d7ee66b2a10e,i-08fb7ae532171e2f6,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*fchown.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
157,15d92067ea16b03492480f7469ea7e82,i-0b2d288779c9ff43d,Ensure core dumps are restricted : Kernel Parameter fs.suid_dumpable value is expected to eq 0
158,36a6c3f9e0f1a8e13589396388351a7f,i-0b2d288779c9ff43d,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/usr\/bin\/newgidmap -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
159,a2dccb504d72b967f46880039ab52fce,i-08fb7ae532171e2f6,Ensure mounting of unneeded filesystems are disabled : Kernel Module hfsplus is expected to be disabled
160,8120126394f960063f58c2d267b76f77,i-0b2d288779c9ff43d,"Ensure permissions on cron configuration files are configured. : File /etc/cron.monthly is expected not to be more permissive than ""0700"""
161,8bd726961ed8a9b1630c5b16a664bdfc,i-0b2d288779c9ff43d,Ensure only strong MAC algorithms are used. : Command: `sshd -T | grep -i 'MACs'` stdout is expected not to match /umac-64-etm@openssh.com/
162,865fec2d294119e3c886da184315957a,i-0b2d288779c9ff43d,"Ensure events that modify the system's network environment are collected : Command: `auditbeat show auditd-rules | grep system-locale` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/etc\/hosts -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=system-locale/"
163,d8c49409e087ad87d320adf4daf0df14,i-08fb7ae532171e2f6,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/usr\/lib\/x86_64-linux-gnu\/lxc\/lxc-user-nic -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
164,160195c78c4910d90fe7f48b4a4f2fbd,i-0b2d288779c9ff43d,"Ensure events that modify the system's network environment are collected : Command: `auditbeat show auditd-rules | grep system-locale` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/etc\/issue -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=system-locale/"
165,f009076d79cf7c9411e60daf31f69e70,i-0b2d288779c9ff43d,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/usr\/lib\/openssh\/ssh-keysign -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
166,843f8839e7ca0b4bc1de1b586fb04a14,i-08fb7ae532171e2f6,Ensure auditing for processes start prior to auditbeat is enabled. : File /boot/grub/grub.cfg content is expected to match /audit=1/
167,7f040c4672b51a4f491f65bc5153312d,i-0b2d288779c9ff43d,Ensure sudo commands use pty. : File /etc/sudoers content is expected to match /^Defaults\suse_pty/
168,3c376a65f2541f88ae6389fc5ccb5472,i-08fb7ae532171e2f6,"Ensure file deletion events by users are collected : Command: `auditbeat show auditd-rules | grep delete` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*renameat.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=delete/"
169,22f5a69f5513b8cf4d303d7dcb02b556,i-08fb7ae532171e2f6,"Ensure changes to system administration scope (sudoers) are collected : Command: `auditbeat show auditd-rules | grep scope` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/etc\/sudoers.d -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=scope/"
170,708dd63ca3819ceb80a9c30109cbb477,i-0b2d288779c9ff43d,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/usr\/bin\/wall -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
171,fc99079b2be020075c99552e6989080a,i-0b2d288779c9ff43d,Ensure auditing for processes start prior to auditbeat is enabled. : File /boot/boot/grub/menu.lst content is expected to match /audit=1/
172,a36b4a5cb1f834a5c2a7b86d89be6b04,i-08fb7ae532171e2f6,"Ensure permissions on cron configuration files are configured. : File /etc/cron.hourly is expected not to be more permissive than ""0700"""
173,49783257fc702514f4827a24b74c538f,i-0b2d288779c9ff43d,"Ensure permissions on cron configuration files are configured. : File /etc/cron.hourly is expected not to be more permissive than ""0700"""
174,a31bf97f769b898f4f28e26e3ea36aee,i-0b2d288779c9ff43d,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*fchmodat.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
175,b39edacb16af8aff7f9299f7252c6b5e,i-0b2d288779c9ff43d,"Ensure filebeat with default file permissions and is configured to send logs to a remote log host. : File /etc/filebeat/filebeat.yml is expected to be grouped into ""root"""
176,e6d0f149fdd9c4696afadc9753110904,i-08fb7ae532171e2f6,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/usr\/lib\/policykit-1\/polkit-agent-helper-1 -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
177,eabac84f628fac20213b6682511adfa4,i-08fb7ae532171e2f6,"Ensure events that modify the system's network environment are collected : Command: `auditbeat show auditd-rules | grep system-locale` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*setdomainname.*) -F auid!=(-1|4294967295) -F key=system-locale/"
178,5e8f190ed665010e506e1ad726eddd4a,i-0b2d288779c9ff43d,"Ensure kernel module loading and unloading is collected : Command: `auditbeat show auditd-rules | grep modules` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/sbin\/rmmod -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=modules/"
179,aa7ee0d3b4bfb896541f3b13be4b6bcd,i-0b2d288779c9ff43d,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/usr\/bin\/ssh-agent -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
180,c2e7976f9b5f2faecb80924841e4123e,i-08fb7ae532171e2f6,"Ensure events that modify the system's network environment are collected : Command: `auditbeat show auditd-rules | grep system-locale` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*setdomainname.*) -F auid!=(-1|4294967295) -F key=system-locale/"
181,98c6f5a560c9de36780f6ebc9298c919,i-0b2d288779c9ff43d,"Ensure login and logout events are collected : Command: `auditbeat show auditd-rules | grep logins` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/var\/log\/lastlog -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=logins/"
182,1d3bad22ce39e568d2e17d6b05242015,i-0b2d288779c9ff43d,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*fchownat.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
183,c470bac0538f0de37c88a488df43b926,i-08fb7ae532171e2f6,Ensure mounting of unneeded filesystems are disabled : Kernel Module squashfs is expected to be disabled
184,a1ec86a998df8a04cdc92ea99217de3f,i-0b2d288779c9ff43d,"Ensure unsuccessful unauthorized file access attempts are collected : Command: `auditbeat show auditd-rules | grep access` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*ftruncate.*) -F exit=-EACCES -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=access/"
185,d4d7edee67b6a245f373908d122fa978,i-08fb7ae532171e2f6,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/usr\/bin\/pkexec -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
186,31e7d2fd0406b58a3b97478335cce7bb,i-08fb7ae532171e2f6,Ensure unneeded clients are not installed. : System Package telnet is expected not to be installed
187,7cf2591a0c15c2578ab19c66790f46a1,i-0b2d288779c9ff43d,"Ensure events that modify user/group information are collected : Command: `auditbeat show auditd-rules | grep identity` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/etc\/group -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=identity/"
188,9b7801316bb64a2e701ab925fa54f63d,i-08fb7ae532171e2f6,"Ensure events that modify the system's network environment are collected : Command: `auditbeat show auditd-rules | grep system-locale` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*sethostname.*) -F auid!=(-1|4294967295) -F key=system-locale/"
189,d46644c1a42436c845aea088df806a17,i-08fb7ae532171e2f6,"Exclude unnecessary logging from Daemon and UNSET login UID : Command: `auditbeat show auditd-rules` stdout is expected to match /^-a (always,exclude|exclude,always) -F auid=-1/"
190,1ed104814a086096ffcede722a004bc8,i-0b2d288779c9ff43d,Ensure auditing for processes start prior to auditbeat is enabled. : File /boot/grub/menu.lst content is expected to match /audit=1/
191,a4e692c6f31e02ae514df593d3c29bb9,i-08fb7ae532171e2f6,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*lchown.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
192,759e8d6d9d2dbdc54e11c7b597b57119,i-0b2d288779c9ff43d,"Ensure root PATH Integrity. : File /root/.chefdk/gem/ruby/2.6.0/bin is expected to be owned by ""root"""
193,de4ec7e37a55ff360368f7f1e6ae551f,i-08fb7ae532171e2f6,"Ensure unsuccessful unauthorized file access attempts are collected : Command: `auditbeat show auditd-rules | grep access` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*truncate.*) -F exit=-EACCES -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=access/"
194,32ede850cc6ef2ee16fe201ce73abf3c,i-08fb7ae532171e2f6,"Ensure kernel module loading and unloading is collected : Command: `auditbeat show auditd-rules | grep modules` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/sbin\/modprobe -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=modules/"
195,ac8e20fbb6ce49cd46ecc6635d3f71f8,i-08fb7ae532171e2f6,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*chown.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
196,7689143c354e7409a1eef986c847b0ee,i-08fb7ae532171e2f6,Ensure mounting of unneeded filesystems are disabled : Kernel Module freevxfs is expected to be disabled
197,98fd972ba697dc94330bf8e067e8f36f,i-0b2d288779c9ff43d,"Ensure events that modify the system's Mandatory Access Controls are collected : Command: `auditbeat show auditd-rules | grep MAC-policy` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/etc\/apparmor.d -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=MAC-policy/"
198,01c3298c42de489157d1235ed3f9fe45,i-0b2d288779c9ff43d,"Ensure changes made to the auditing tool, Auditbeat, and its audit rules are collected : Command: `auditbeat show auditd-rules | grep auditrules` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/etc\/auditbeat\/auditbeat.yml -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=auditrules/"
199,b4a56e2f178e4d102e5ee37ab158323e,i-08fb7ae532171e2f6,"Ensure events that modify user/group information are collected : Command: `auditbeat show auditd-rules | grep identity` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/etc\/group -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=identity/"
200,a0512aa5bf26aad2eaf6c349fd6ef056,i-0b2d288779c9ff43d,"Ensure filebeat is installed, enabled and running. : System Package filebeat is expected to be installed"
201,ff8c6207cc295315e543baf376518265,i-0b2d288779c9ff43d,"Ensure SSH X11 forwarding is disabled. : Command: `sshd -T | grep -i x11forwarding` stdout is expected to match ""x11forwarding no"""
202,49f8c68dfb6696c8b958544e6640165a,i-0b2d288779c9ff43d,Ensure mounting of unneeded filesystems are disabled : Kernel Module cramfs is expected to be disabled
